Id,Label,Year,Authors,InDegree,OutDegree,PageRank
30352,Abnormal Processing of Social Information from Faces in Autism,2001,"Ralph Adolphs,Lonnie Sears,Joseph Piven",1,0,0.00022224757379305982
25427,Reactive Speed Control in Temperature-Constrained Real-Time Systems,2006,"Shengquan Wang,Riccardo Bettati",1,0,0.0002713625391421164
25450,Distributed versus face-to-face meetings for architecture evalution: a controlled experiment,2006,"Muhammad Ali Babar,Barbara Kitchenham,Ross Jeffery",0,1,0.00014655614853807745
25455,Iterative rounding 2-approximation algorithms for minimum-cost vertex connectivity problems,2006,"Lisa Fleischer,Kamal Jain,David P. Williamson",1,0,0.00020895934384009693
25458,Towards efficient range queries in mobile ad hoc networks using DHTs,2006,"Thomas Zahn,Georg Wittenburg,Jochen Schiller",0,1,0.00014655614853807745
25461,Cost curves: An improved method for visualizing classifier performance,2006,"Chris Drummond,Robert C. Holte",2,0,0.0003337657344441358
27175,The Neural Substrate of Picture Naming,1999,"Susan Murtha,Howard Chertkow,Mario Beauregard,Alan Evans",4,0,0.00048376267484137136
25490,Sports analogy for modelling of combat in the air domain,2005,Alan Cowdale,0,2,0.00014655614853807745
31258,"More ""normal"" than normal: scaling distributions and complex systems",2004,"Walter Willinger,David Alderson,John C. Doyle,Lun Li",1,0,0.00020895934384009693
25495,Entity Resolution with Markov Logic,2006,"Parag Singla,Pedro Domingos",1,0,0.0002713625391421164
25499,Efficient secure query evaluation over encrypted XML databases,2006,"Hui Wang,Laks V. S. Lakshmanan",1,0,0.00018815827873942378
32417,Models of Functional Organization of the Lateral Prefrontal Cortex in Verbal Working Memory: Evidence in Favor of the Process Model,2002,Laura H. F. Barde,2,0,0.0003014452856400572
25502,Approximate Bayesian Multibody Tracking,2006,Oswald Lanz,1,0,0.00020895934384009693
25514,Secure-System Design Methods: Evolution and Future Directions,2006,Mikko T. Siponen,2,0,0.00031296466934346265
25518,The methodological soundness of requirements engineering papers: a conceptual framework and two case studies,2006,"R. J. Wieringa,J. M. G. Heerkens",1,0,0.0002713625391421164
25525,"Functional Specialization within the Medial Frontal Gyrus for Perceptual Go/No-Go Decisions Based on ""What,"" ""When,"" and ""Where"" Related Information: An fMRI Study",2005,"Ardesheer Talati,Joy Hirsch",0,3,0.00014655614853807745
28224,The Effect of Cingulate Cortex Lesions on Task Switching and Working Memory,2003,"M. F. S. Rushworth,K. A. Hadland,D. Gaffan,R. E. Passingham",1,0,0.00018815827873942378
30961,Neural Evidence for Representation-Specific Response Selection,2003,"Eric H. Schumacher,Puni A. Elston,Mark D'esposito",3,0,0.0002855687147295825
25536,Dynamic allocation for scratch-pad memory using compile-time decisions,2006,"Sumesh Udayakumaran,Angel Dominguez,Rajeev Barua",1,0,0.0002713625391421164
25561,An approach to design and development of decentralized data fusion simulator,2005,"Chandresh Mehta,Govindarajan Srimathveeravalli,Thenkurussi Kesavadas",0,1,0.00014655614853807745
33608,A scenario generation tool for DDF simulation testbeds,2004,"G. Srimathveeravalli,N. Subramanian,T. Kesavadas",1,0,0.0002713625391421164
25576,Bound on the Operational Lifetime of Ultra Wide Band Sensor Network,2006,"Juan Xu,Yongfa Hong,Lin Chen",1,0,0.0002713625391421164
25582,Methods and tools for exploring novice compilation behaviour,2006,Matthew C. Jadud,1,0,0.0002713625391421164
25621,A 3-Query Non-Adaptive PCP with Perfect Completeness,2006,"Subhash Khot,Rishi Saket",1,0,0.0002713625391421164
25622,Multi-Agent Systems Performance by Adaptive/Non-Adaptive Agent Selection,2006,"Toshiharu Sugawara,Kensuke Fukuda,Toshio Hirotsu,Shin-ya Sato,Satoshi Kurihara",0,1,0.00014655614853807745
32768,Total performance by local agent selection strategies in multi-agent systems,2006,"Toshiharu Sugawara,Satoshi Kurihara,Toshio Hirotsu,Kensuke Fukuda,Shinya Sato,Osamu Akashi",1,0,0.0002713625391421164
25624,Tactile&ndash;Visual Links in Exogenous Spatial Attention under Different Postures: Convergent Evidence from Psychophysics and ERPs,2001,"Steffan Kennett,Martin Eimer,Charles Spence,Jon Driver",5,1,0.0006135244473645886
25633,Advanced decision logic in simulation of material flow processing networks,2005,"Douglas A. Bodner,Ke Wang,Sheng Xu",0,2,0.00014655614853807745
25641,A design methodology for application-specific networks-on-chip,2006,"Jiang Xu,Wayne Wolf,Joerg Henkel,Srimat Chakradhar",1,0,0.0002713625391421164
26442,Boxy types: inference for higher-rank types and impredicativity,2006,"Dimitrios Vytiniotis,Stephanie Weirich,Simon Peyton Jones",1,1,0.0026542503184398027
25694,Facilitation of Implicit Motor Learning by Weak Transcranial Direct Current Stimulation of the Primary Motor Cortex in the Human,2003,"Michael A. Nitsche,Astrid Schauenburg,Nicolas Lang,David Liebetanz,Cornelia Exner,Walter Paulus,Frithjof Tergau",1,0,0.0002713625391421164
25709,Benchmarking of high throughput computing applications on Grids,2006,"R. S. Montero,E. Huedo,I. M. Llorente",1,0,0.0002713625391421164
25719,Memory Prefetching Using Adaptive Stream Detection,2006,"Ibrahim Hur,Calvin Lin",1,0,0.00020895934384009693
25737,Conflict negotiation among personal calendar agents,2006,"Pauline M. Berry,Cory Albright,Emma Bowring,Ken Conley,Kenneth Nitz,Jonathan P. Pearce,Bart Peintner,Shahin Saadati,Milind Tambe,Tomás Uribe,Neil Yorke-Smith",0,1,0.00014655614853807745
25742,Automatic test-based assessment of programming: A review,2005,"Christopher Douce,David Livingstone,James Orwell",2,0,0.0002963238172629241
25744,Addressing complexity using distributed simulation: a case study in Spaceport modeling,2005,"Jaebok Park,Reinaldo Moraga,Luis Rabelo,Jeffrey Dawson,Mario Marin,Jose Sepulveda",0,2,0.00014655614853807745
28123,Implementing the high level architecture in the Virtual Test Bed,2004,"José Sepúlveda,Luis Rabelo,Jaebok Park,Frank Riddick,Cary Peaden",1,0,0.00020895934384009693
25750,A Systematic Approach to Explain the Delayed Deployment of Mobile Payments in Switzerland,2006,"Jan Ondrus,Yves Pigneur",1,0,0.00018815827873942378
25752,Effects of Spatial Congruity on Audio-Visual Multimodal Integration,2005,"W. A. Teder-sälejärvi,F. Di Russo,J. J. McDonald,S. A. Hillyard",0,2,0.00014655614853807745
25776,State Assignment for Detecting Erroneous Transitions in Finite State Machines,2006,Markus Damm,1,0,0.00020895934384009693
25777,Modelling brain emergent behaviours through coevolution of neural agents,2006,"Michail Maniadakis,Panos Trahanias",1,0,0.0002713625391421164
25798,Exploring interface options in multimedia educational environments,1996,"Gordon Shippey,Mark Guzdial,Ashwin Ram,Richard Catrambone,Florian Albrecht,Michael Byrne,Janis Roberts,John Stasko",1,0,0.0002713625391421164
25806,Non-normative Behaviour in Multi-agent System: Some Experiments in Traffic Simulation,2006,"Arnaud Doniec,Stephane Espie,Rene Mandiau,Sylvain Piechowiak",1,0,0.0002713625391421164
25807,A deferred cleansing method for RFID data analytics,2006,"Jun Rao,Sangeeta Doraiswamy,Hetal Thakkar,Latha S. Colby",2,0,0.0003037143938532948
25834,Neural Correlates of Letter-String Length and Lexicality during Reading in a Regular Orthography,2003,"T. N. Wydell,T. Vuorinen,P. Helenius,R. Salmelin",1,1,0.0002713625391421164
25843,Overlap in the Functional Neural Systems Involved in Semantic and Episodic Memory Retrieval,2005,"M. N. Rajah,A. R. McIntosh",0,2,0.00014655614853807745
25852,Deadlock Free Routing Algorithms for Mesh Topology NoC Systems with Regions,2006,"Rickard Holsmark,Maurizio Palesi,Shashi Kumar",1,0,0.00017151742665888524
25868,LIME: A coordination model and middleware supporting mobility of hosts and agents,2006,"Amy L. Murphy,Gian Pietro Picco,Gruia-Catalin Roman",1,0,0.00018815827873942378
25871,Behavioral and Electrophysiological Study of Phonological Priming between Bisyllabic Spoken Words,2001,"Nicolas Dumay,Abdelrhani Benraïss,Brian Barriol,Cécile Colin,Monique Radeau,Mireille Besson",2,0,0.00023582643044433674
25875,Robust Content-Dependent Photometric Projector Compensation,2006,"Mark Ashdown,Takahiro Okabe,Imari Sato,Yoichi Sato",2,0,0.00039616892974615525
25888,Morphological Processing in a Second Language: Behavioral and Event-related Brain Potential Evidence for Storage and Decomposition,2006,"Anja Hahne,Jutta L. Mueller,Harald Clahsen",0,2,0.00014655614853807745
25961,Morphological Priming in Spanish Verb Forms: An ERP Repetition Priming Study,2002,"Antoni Rodriguez-Fornells,Thomas F. Münte,Harald Clahsen",2,0,0.0002670280280953464
25901,Exposure-Resilient Extractors,2006,Marius Zimand,1,0,0.0002713625391421164
25911,A Neural Model of Smooth Pursuit Control and Motion Perception by Cortical Area MST,2001,"Christopher Pack,Stephen Grossberg,Ennio Mingolla",1,0,0.0002235935586139915
25921,Parameterized Intractability of Distinguishing Substring Selection,2006,"Jens Gramm,Jiong Guo,Rolf Niedermeier",1,0,0.0002713625391421164
25936,Mean value analysis for polling systems,2006,"E. M. Winands,I. J. Adan,G. J. Van Houtum",1,0,0.0002713625391421164
25957,Generating scheduling constraints for discrete event dynamic systems,2004,"Wai Kin Chan,Lee W. Schruben",0,1,0.00014655614853807745
25971,A survey of practical issues in underwater networks,2006,"Jim Partan,Jim Kurose,Brian Neil Levine",1,0,0.00016735721363875063
25986,Characterizing multi-way interference in wireless mesh networks,2006,"Saumitra M. Das,Dimitrios Koutsonikolas,Y. Charlie Hu,Dimitrios Peroulis",0,1,0.00014655614853807745
35066,High-Throughput Multicast Routing Metrics in Wireless Mesh Networks,2006,"Sabyasachi Roy,Dimitrios Koutsonikolas,Saumitra Das,Y. Charlie Hu",1,0,0.0002713625391421164
26050,"Simulation, a framework for analysing SME supply chains",2004,"P. J. Byrne,Cathal Heavey",1,0,0.0002713625391421164
26051,Mediating Human Decision Making with Emotional Attitudes in Web Based Decision Support Systems,2006,"Rajiv Khosla,Chris Lai",0,1,0.00014655614853807745
26061,Based upon RBTC and LSB Substitution to Hide Data,2006,Ching-Yu Yang,1,0,0.0002713625391421164
26068,XML mediation services utilizing model based data management,2004,Andreas Tolk,1,0,0.00035995073882853567
26073,"Appearance Characterization of Linear Lambertian Objects, Generalized Photometric Stereo, and Illumination-Invariant Face Recognition",2007,"Shaohua Kevin Zhou,Gaurav Aggarwal,Rama Chellappa,David W. Jacobs",1,0,0.00020895934384009693
26076,Blindsight in Subjects with Homonymous Visual Field Defects,1999,"Heinz Schärli,Alison M. Harman,John H. Hogben",2,0,0.0005024747693698584
26093,Impaired Judgments of Sadness But Not Happiness Following Bilateral Amygdala Damage,2004,"Ralph Adolphs,Daniel Tranel",0,1,0.00014655614853807745
26108,OPEDo: a tool framework for modeling and optimization of stochastic models,2006,"Peter Buchholz,Dennis Müller,Peter Kemper,Axel Thümmler",0,3,0.00014655614853807745
26111,Secure Authenticated Key Exchange protocol based on EC using Signcryption Scheme,2006,"Rack-Hyun Kim,Heung-Youl Youm",1,0,0.0002713625391421164
26112,Fast Kernel Classifiers with Online and Active Learning,2005,"Antoine Bordes,Seyda Ertekin,Jason Weston,Léon Bottou",1,0,0.00020895934384009693
26128,Mental map preserving graph drawing using simulated annealing,2006,"Yi-Yi Lee,Chun-Cheng Lin,Hsu-Chun Yen",1,0,0.00020895934384009693
26130,An alternative approach for neural network evolution with a genetic algorithm: Crossover by combinatorial optimization,2006,"Nicolás García-Pedrajas,Domingo Ortiz-Boyer,César Hervás-Martínez",1,0,0.0002713625391421164
26151,Selective Attention and Multisensory Integration: Multiple Phases of Effects on the Evoked Brain Activity,2005,"Durk Talsma,Marty G. Woldorff",0,1,0.00014655614853807745
31298,"Cross-Modal Interactions between Audition, Touch, and Vision in Endogenous Spatial Attention: ERP Evidence on Preparatory States and Sensory Modulations",2002,"Martin Eimer,José Van Velzen,Jon Driver",3,2,0.0004094571596991182
26171,Hamiltonian Path Embedding and Pancyclicity on the Möbius Cube with Faulty Nodes and Faulty Edges,2006,Sun-Yuan Hsieh,1,0,0.00020895934384009693
26203,Neural Bases of Talker Normalization,2004,"Patrick C.M. Wong,Howard C. Nusbaum,Steven L. Small",0,1,0.00014655614853807745
26204,Focusing on the Big Picture with fMRI: Consciousness and Temporal Flux,2002,Eliot Hazeltine,0,4,0.00014655614853807745
26206,A MAC protocol for ad-hoc underwater acoustic sensor networks,2006,"Borja Peleato,Milica Stojanovic",1,0,0.00016735721363875063
26216,The Functional Organization of Auditory Working Memory as Revealed by fMRI,2005,"Stephen R. Arnott,Cheryl L. Grady,Stephanie J. Hevenor,Simon Graham,Claude Alain",0,3,0.00014655614853807745
35265,The Influence of Working-Memory Demand and Subject Performance on Prefrontal Cortical Activity,2002,"Bart Rypma,Jeffrey S. Berger,Mark D'esposito",2,0,0.0002193598763904335
26221,Quantifying Skype user satisfaction,2006,"Kuan-Ta Chen,Chun-Ying Huang,Polly Huang,Chin-Laung Lei",2,0,0.0002713625391421164
26239,"Morphosyntax, Prosody, and Linking Elements: The Auditory Processing of German Nominal Compounds",2004,"Dirk Koester,Th. C. Gunter,S. Wagner,A. D. Friederici",0,2,0.00014655614853807745
26240,Making Hard Problems Harder,2006,"Joshua Buresh-Oppenheim,Rahul Santhanam",1,0,0.0002713625391421164
26262,Routing in Networks with Low Doubling Dimension,2006,"Ittai Abraham,Cyril Gavoille,Andrew V. Goldberg,Dahlia Malkhi",1,0,0.0002713625391421164
26264,An fMRI Study of Syntactic Adaptation,2004,"U. Noppeney,C. J. Price",0,4,0.00014655614853807745
35170,An Event-related Neuroimaging Study Distinguishing Form and Content in Sentence Processing,2000,"W. Ni,R. T. Constable,W. E. Mencl,K. R. Pugh,R. K. Fulbright,S. E. Shaywitz,B. A. Shaywitz,J. C. Gore,D. Shankweiler",6,0,0.00043295019444165465
31148,The Response of Left Temporal Cortex to Sentences,2002,"R. Vandenberghe,A. C. Nobre,C. J. Price",3,2,0.0002817630716924529
26265,Effects of Musical Expertise and Boundary Markers on Phrase Perception in Music,2006,"Christiane Neuhaus,Thomas R. Knösche,Angela D. Friederici",0,3,0.00014655614853807745
31329,Prosody-driven Sentence Processing: An Event-related Brain Potential Study,2005,"Ann Pannekamp,Ulrike Toepel,Kai Alter,Anja Hahne,Angela D. Friederici",1,0,0.00018815827873942378
26295,Semantic Web Infrastructure Using DataPile,2006,"Jakub Yaghob,Filip Zavoral",1,0,0.0002713625391421164
26302,Neural Correlates of Syntactic Ambiguity in Sentence Comprehension for Low and High Span Readers,2004,"Christian J. Fiebach,Sandra H. Vos,Angela D. Friederici",0,4,0.00014655614853807745
26316,Working Memory for Complex Scenes: Age Differences in Frontal and Hippocampal Activations,2003,"Denise C. Park,Robert C. Welsh,Christy Marshuetz,Angela H. Gutchess,Joseph Mikels,Thad A. Polk,Douglas C. Noll,Stephan F. Taylor",2,1,0.0002445064681493863
26328,Relay Node Placement in Wireless Sensor Networks,2007,"Errol L. Lloyd,Guoliang Xue",0,1,0.00014655614853807745
42042,Relay sensor placement in wireless sensor networks,2008,"Xiuzhen Cheng,Ding-Zhu Du,Lusheng Wang,Baogang Xu",1,0,0.0002713625391421164
26331,Grasping the Intentions of Others: The Perceived Intentionality of an Action Influences Activity in the Superior Temporal Sulcus during Social Perception,2004,"Kevin A. Pelphrey,James P. Morris,Gregory Mccarthy",1,1,0.0002713625391421164
26332,GnuStream: a P2P media streaming system prototype,2003,"Xuxian Jiang,Yu Dong,Dongyan Xu,B. Bhargava",1,0,0.0002713625391421164
26335,Resource-Efficient Routing and Scheduling of Time-Constrained Network-on-Chip Communication,2006,"Sander Stuijk,Twan Basten,Marc Geilen,Amir Hossein Ghamarian,Bart Theelen",1,0,0.00017151742665888524
26357,Electrophysiological Correlates of Age and Gender Perception on Human Faces,2003,"Y. Mouchetant-Rostaing,M. H. Giard",0,4,0.00014655614853807745
26368,Web presentation system using RST events,2006,"Arturo Nakasone,Helmut Prendinger,Mitsuru Ishizuka",1,0,0.00018815827873942378
26370,A secure distributed framework for achieving k-anonymity,2006,"Wei Jiang,Chris Clifton",1,1,0.00016438563291008303
26372,"Anxiety Reduction through Detachment: Subjective, Physiological, and Neural Effects",2005,"Raffael Kalisch,Katja Wiech,Hugo D. Critchley,Ben Seymour,John P. O'doherty,David A. Oakley,Philip Allen,Raymond J. Dolan",0,3,0.00014655614853807745
26388,WCET-Centric Software-controlled Instruction Caches for Hard Real-Time Systems,2006,Isabelle Puaut,1,0,0.0002713625391421164
26430,High-Level Modeling and FPGA Prototyping of Produced Order Parallel Queue Processor Core,2006,"Ben A. Abderazek,Tsutomu Yoshinaga,Masahiro Sowa",1,0,0.0002713625391421164
26536,Complementary Category Learning Systems Identified Using Event-Related Functional MRI,2000,"Howard J. Aizenstein,Angus W. Macdonald,V. Andrew Stenger,Robert D. Nebes,Jeris K. Larson,Stefan Ursu,Cameron S. Carter",1,0,0.00030197695351083715
